POCO,BACIA,LATITUDE,LONGITUDE,TDEP,COT,,,
n/a,n/a,SIRGAS2000,SIRGAS2000,m,%,,,
1-CES-111B-CE,CEARA,,,2289,0.28,,,
1-CES-111B-CE,CEARA,,,2307,0.31,,,
1-CES-111B-CE,CEARA,,,2325,0.32,,,
1-CES-111B-CE,CEARA,,,2343,0.5,,,
1-CES-111B-CE,CEARA,,,2361,1.32,,,
1-CES-111B-CE,CEARA,,,2721,0.37,,,
1-CES-111B-CE,CEARA,,,2739,0.27,,,
1-CES-111B-CE,CEARA,,,2757,0.28,,,
1-CES-111B-CE,CEARA,,,2775,0.49,,,
1-CES-111B-CE,CEARA,,,2793,0.74,,,
1-CES-111B-CE,CEARA,,,2811,0.57,,,
1-CES-111B-CE,CEARA,,,2847,0.39,,,
1-CES-111B-CE,CEARA,,,2883,0.54,,,
1-CES-111B-CE,CEARA,,,3027,1.3,,,
1-CES-111B-CE,CEARA,,,3045,1.39,,,
1-CES-111B-CE,CEARA,,,3099,0.45,,,
1-CES-111B-CE,CEARA,,,3117,0.34,,,
1-CES-111B-CE,CEARA,,,3171,0.18,,,
1-CES-111B-CE,CEARA,,,3189,0.24,,,
1-CES-111B-CE,CEARA,,,3315,0.44,,,
1-CES-111B-CE,CEARA,,,3441,0.59,,,
1-CES-111B-CE,CEARA,,,3459,0.51,,,
1-CES-111B-CE,CEARA,,,3477,0.46,,,
1-CES-111B-CE,CEARA,,,3495,0.42,,,
1-CES-111B-CE,CEARA,,,3513,0.47,,,
1-CES-111B-CE,CEARA,,,3531,0.49,,,
1-CES-111B-CE,CEARA,,,3549,0.51,,,
1-CES-111B-CE,CEARA,,,3567,0.56,,,
1-CES-111B-CE,CEARA,,,3585,0.54,,,
1-CES-111B-CE,CEARA,,,3603,0.58,,,
1-CES-111B-CE,CEARA,,,3621,0.61,,,
1-CES-111B-CE,CEARA,,,3639,0.54,,,
1-CES-111B-CE,CEARA,,,3657,0.6,,,
1-CES-111B-CE,CEARA,,,3675,0.68,,,
1-CES-111B-CE,CEARA,,,3693,0.56,,,
1-CES-111B-CE,CEARA,,,3711,0.53,,,
1-CES-111B-CE,CEARA,,,3729,0.61,,,
1-CES-111B-CE,CEARA,,,3747,0.56,,,
1-CES-111B-CE,CEARA,,,3765,0.52,,,
1-CES-111B-CE,CEARA,,,3783,0.61,,,
1-CES-111B-CE,CEARA,,,3801,0.63,,,
1-CES-112-CE,CEARA,,,4012,7.8,,,
1-CES-112-CE,CEARA,,,4020,4.9,,,
1-CES-112-CE,CEARA,,,4030,6.47,,,
1-CES-112-CE,CEARA,,,4035,2.23,,,
1-CES-112-CE,CEARA,,,4051,0.74,,,
1-CES-112-CE,CEARA,,,4057,0.78,,,
1-CES-112-CE,CEARA,,,4083,0.64,,,
1-CES-112-CE,CEARA,,,4126,0.53,,,
1-CES-112-CE,CEARA,,,4335,0.31,,,
1-CES-112-CE,CEARA,,,4340,0.48,,,
1-CES-112-CE,CEARA,,,1698,0.35,,,
1-CES-112-CE,CEARA,,,1716,0.38,,,
1-CES-112-CE,CEARA,,,1734,0.41,,,
1-CES-112-CE,CEARA,,,1752,0.47,,,
1-CES-112-CE,CEARA,,,1770,0.5,,,
1-CES-112-CE,CEARA,,,1788,0.51,,,
1-CES-112-CE,CEARA,,,1806,0.55,,,
1-CES-112-CE,CEARA,,,1824,0.56,,,
1-CES-112-CE,CEARA,,,1842,0.55,,,
1-CES-112-CE,CEARA,,,1860,0.65,,,
1-CES-112-CE,CEARA,,,1878,0.64,,,
1-CES-112-CE,CEARA,,,1896,0.73,,,
1-CES-112-CE,CEARA,,,1914,0.61,,,
1-CES-112-CE,CEARA,,,1932,0.68,,,
1-CES-112-CE,CEARA,,,1950,0.61,,,
1-CES-112-CE,CEARA,,,1968,0.56,,,
1-CES-112-CE,CEARA,,,1986,0.57,,,
1-CES-112-CE,CEARA,,,2004,0.64,,,
1-CES-112-CE,CEARA,,,2022,0.62,,,
1-CES-112-CE,CEARA,,,2040,0.52,,,
1-CES-112-CE,CEARA,,,2058,0.48,,,
1-CES-112-CE,CEARA,,,2076,0.51,,,
1-CES-112-CE,CEARA,,,2094,0.51,,,
1-CES-112-CE,CEARA,,,2112,0.44,,,
1-CES-112-CE,CEARA,,,2130,0.47,,,
1-CES-112-CE,CEARA,,,2148,0.47,,,
1-CES-112-CE,CEARA,,,2166,0.42,,,
1-CES-112-CE,CEARA,,,2184,0.36,,,
1-CES-112-CE,CEARA,,,2202,0.41,,,
1-CES-112-CE,CEARA,,,2220,0.37,,,
1-CES-112-CE,CEARA,,,2238,0.44,,,
1-CES-112-CE,CEARA,,,2256,0.4,,,
1-CES-112-CE,CEARA,,,2274,0.48,,,
1-CES-112-CE,CEARA,,,2292,0.7,,,
1-CES-112-CE,CEARA,,,2310,0.65,,,
1-CES-112-CE,CEARA,,,2328,0.63,,,
1-CES-112-CE,CEARA,,,2346,0.61,,,
1-CES-112-CE,CEARA,,,2364,0.53,,,
1-CES-112-CE,CEARA,,,2382,0.52,,,
1-CES-112-CE,CEARA,,,2400,0.67,,,
1-CES-112-CE,CEARA,,,2418,0.4,,,
1-CES-112-CE,CEARA,,,2436,0.42,,,
1-CES-112-CE,CEARA,,,2454,0.31,,,
1-CES-112-CE,CEARA,,,2472,0.32,,,
1-CES-112-CE,CEARA,,,2490,0.28,,,
1-CES-112-CE,CEARA,,,2508,0.23,,,
1-CES-112-CE,CEARA,,,2526,0.19,,,
1-CES-112-CE,CEARA,,,2544,0.15,,,
1-CES-112-CE,CEARA,,,2562,0.23,,,
1-CES-112-CE,CEARA,,,2580,0.15,,,
1-CES-112-CE,CEARA,,,2598,0.22,,,
1-CES-112-CE,CEARA,,,2616,0.28,,,
1-CES-112-CE,CEARA,,,2634,0.24,,,
1-CES-112-CE,CEARA,,,2649,0.33,,,
1-CES-112-CE,CEARA,,,2652,0.26,,,
1-CES-112-CE,CEARA,,,2658,0.275,,,
1-CES-112-CE,CEARA,,,2667,0.217,,,
1-CES-112-CE,CEARA,,,2670,0.25,,,
1-CES-112-CE,CEARA,,,2676,0.227,,,
1-CES-112-CE,CEARA,,,2685,0.31,,,
1-CES-112-CE,CEARA,,,2688,0.31,,,
1-CES-112-CE,CEARA,,,2694,0.304,,,
1-CES-112-CE,CEARA,,,2706,0.3,,,
1-CES-112-CE,CEARA,,,2718,0.275,,,
1-CES-112-CE,CEARA,,,2724,0.27,,,
1-CES-112-CE,CEARA,,,2727,0.294,,,
1-CES-112-CE,CEARA,,,2736,0.333,,,
1-CES-112-CE,CEARA,,,2742,0.28,,,
1-CES-112-CE,CEARA,,,2745,0.28,,,
1-CES-112-CE,CEARA,,,2754,0.46,,,
1-CES-112-CE,CEARA,,,2760,0.46,,,
1-CES-112-CE,CEARA,,,2763,0.409,,,
1-CES-112-CE,CEARA,,,2772,0.435,,,
1-CES-112-CE,CEARA,,,2778,0.42,,,
1-CES-112-CE,CEARA,,,2781,0.442,,,
1-CES-112-CE,CEARA,,,2790,0.286,,,
1-CES-112-CE,CEARA,,,2796,0.34,,,
1-CES-112-CE,CEARA,,,2799,0.454,,,
1-CES-112-CE,CEARA,,,2811,0.532,,,
1-CES-112-CE,CEARA,,,2814,0.49,,,
1-CES-112-CE,CEARA,,,2820,0.608,,,
1-CES-112-CE,CEARA,,,2829,0.61,,,
1-CES-112-CE,CEARA,,,2832,0.54,,,
1-CES-112-CE,CEARA,,,2838,0.567,,,
1-CES-112-CE,CEARA,,,2847,0.538,,,
1-CES-112-CE,CEARA,,,2850,0.57,,,
1-CES-112-CE,CEARA,,,2856,0.477,,,
1-CES-112-CE,CEARA,,,2865,0.189,,,
1-CES-112-CE,CEARA,,,2868,0.38,,,
1-CES-112-CE,CEARA,,,2874,0.274,,,
1-CES-112-CE,CEARA,,,2883,0.351,,,
1-CES-112-CE,CEARA,,,2886,0.35,,,
1-CES-112-CE,CEARA,,,2892,0.294,,,
1-CES-112-CE,CEARA,,,2901,0.312,,,
1-CES-112-CE,CEARA,,,2904,0.32,,,
1-CES-112-CE,CEARA,,,2910,0.293,,,
1-CES-112-CE,CEARA,,,2919,0.322,,,
1-CES-112-CE,CEARA,,,2922,0.26,,,
1-CES-112-CE,CEARA,,,2928,0.346,,,
1-CES-112-CE,CEARA,,,2940,0.77,,,
1-CES-112-CE,CEARA,,,2949,0.86,,,
1-CES-112-CE,CEARA,,,2955,1.14,,,
1-CES-112-CE,CEARA,,,2958,0.97,,,
1-CES-112-CE,CEARA,,,2964,0.91,,,
1-CES-112-CE,CEARA,,,2973,2.02,,,
1-CES-112-CE,CEARA,,,2976,1.17,,,
1-CES-112-CE,CEARA,,,2982,1.34,,,
1-CES-112-CE,CEARA,,,2991,1.7,,,
1-CES-112-CE,CEARA,,,2994,2.54,,,
1-CES-112-CE,CEARA,,,3000,4.41,,,
1-CES-112-CE,CEARA,,,3009,5.7,,,
1-CES-112-CE,CEARA,,,3012,5.03,,,
1-CES-112-CE,CEARA,,,3018,3.05,,,
1-CES-112-CE,CEARA,,,3027,3.3,,,
1-CES-112-CE,CEARA,,,3030,2.16,,,
1-CES-112-CE,CEARA,,,3036,2.02,,,
1-CES-112-CE,CEARA,,,3045,1.56,,,
1-CES-112-CE,CEARA,,,3048,0.97,,,
1-CES-112-CE,CEARA,,,3054,0.98,,,
1-CES-112-CE,CEARA,,,3063,0.651,,,
1-CES-112-CE,CEARA,,,3066,0.87,,,
1-CES-112-CE,CEARA,,,3072,0.92,,,
1-CES-112-CE,CEARA,,,3081,0.778,,,
1-CES-112-CE,CEARA,,,3084,0.79,,,
1-CES-112-CE,CEARA,,,3090,0.83,,,
1-CES-112-CE,CEARA,,,3099,1.15,,,
1-CES-112-CE,CEARA,,,3102,1.5,,,
1-CES-112-CE,CEARA,,,3108,1.54,,,
1-CES-112-CE,CEARA,,,3117,2.28,,,
1-CES-112-CE,CEARA,,,3120,1.55,,,
1-CES-112-CE,CEARA,,,3126,1.53,,,
1-CES-112-CE,CEARA,,,3135,1.79,,,
1-CES-112-CE,CEARA,,,3138,1.25,,,
1-CES-112-CE,CEARA,,,3144,1.28,,,
1-CES-112-CE,CEARA,,,3153,0.97,,,
1-CES-112-CE,CEARA,,,3156,0.84,,,
1-CES-112-CE,CEARA,,,3162,0.891,,,
1-CES-112-CE,CEARA,,,3171,0.838,,,
1-CES-112-CE,CEARA,,,3174,0.77,,,
1-CES-112-CE,CEARA,,,3180,0.788,,,
1-CES-112-CE,CEARA,,,3186,0.84,,,
1-CES-112-CE,CEARA,,,3192,0.92,,,
1-CES-112-CE,CEARA,,,3198,0.85,,,
1-CES-112-CE,CEARA,,,3207,0.769,,,
1-CES-112-CE,CEARA,,,3210,0.66,,,
1-CES-112-CE,CEARA,,,3216,0.66,,,
1-CES-112-CE,CEARA,,,3225,0.62,,,
1-CES-112-CE,CEARA,,,3228,0.6,,,
1-CES-112-CE,CEARA,,,3234,0.738,,,
1-CES-112-CE,CEARA,,,3243,0.74,,,
1-CES-112-CE,CEARA,,,3246,0.65,,,
1-CES-112-CE,CEARA,,,3252,0.73,,,
1-CES-112-CE,CEARA,,,3261,0.702,,,
1-CES-112-CE,CEARA,,,3264,0.64,,,
1-CES-112-CE,CEARA,,,3270,0.722,,,
1-CES-112-CE,CEARA,,,3279,0.68,,,
1-CES-112-CE,CEARA,,,3282,0.46,,,
1-CES-112-CE,CEARA,,,3288,0.591,,,
1-CES-112-CE,CEARA,,,3297,0.428,,,
1-CES-112-CE,CEARA,,,3300,0.5,,,
1-CES-112-CE,CEARA,,,3306,0.642,,,
1-CES-112-CE,CEARA,,,3315,0.8,,,
1-CES-112-CE,CEARA,,,3318,0.84,,,
1-CES-112-CE,CEARA,,,3324,0.831,,,
1-CES-112-CE,CEARA,,,3333,0.766,,,
1-CES-112-CE,CEARA,,,3336,0.74,,,
1-CES-112-CE,CEARA,,,3342,0.94,,,
1-CES-112-CE,CEARA,,,3351,1.1,,,
1-CES-112-CE,CEARA,,,3354,1.21,,,
1-CES-112-CE,CEARA,,,3360,1.37,,,
1-CES-112-CE,CEARA,,,3369,1.17,,,
1-CES-112-CE,CEARA,,,3372,0.98,,,
1-CES-112-CE,CEARA,,,3378,1.5,,,
1-CES-112-CE,CEARA,,,3387,1.52,,,
1-CES-112-CE,CEARA,,,3390,1.34,,,
1-CES-112-CE,CEARA,,,3396,1.65,,,
1-CES-112-CE,CEARA,,,3405,1.72,,,
1-CES-112-CE,CEARA,,,3408,1.76,,,
1-CES-112-CE,CEARA,,,3414,1.87,,,
1-CES-112-CE,CEARA,,,3423,1.67,,,
1-CES-112-CE,CEARA,,,3426,1.47,,,
1-CES-112-CE,CEARA,,,3432,1.64,,,
1-CES-112-CE,CEARA,,,3441,1.63,,,
1-CES-112-CE,CEARA,,,3444,1.44,,,
1-CES-112-CE,CEARA,,,3450,1.53,,,
1-CES-112-CE,CEARA,,,3459,1.7,,,
1-CES-112-CE,CEARA,,,3462,1.73,,,
1-CES-112-CE,CEARA,,,3468,1.7,,,
1-CES-112-CE,CEARA,,,3477,1.62,,,
1-CES-112-CE,CEARA,,,3480,1.62,,,
1-CES-112-CE,CEARA,,,3486,1.81,,,
1-CES-112-CE,CEARA,,,3495,1.78,,,
1-CES-112-CE,CEARA,,,3498,1.76,,,
1-CES-112-CE,CEARA,,,3504,1.55,,,
1-CES-112-CE,CEARA,,,3513,1.39,,,
1-CES-112-CE,CEARA,,,3516,1.5,,,
1-CES-112-CE,CEARA,,,3522,1.79,,,
1-CES-112-CE,CEARA,,,3531,1.74,,,
1-CES-112-CE,CEARA,,,3534,1.63,,,
1-CES-112-CE,CEARA,,,3540,1.71,,,
1-CES-112-CE,CEARA,,,3549,2,,,
1-CES-112-CE,CEARA,,,3552,1.81,,,
1-CES-112-CE,CEARA,,,3558,1.73,,,
1-CES-112-CE,CEARA,,,3567,1.47,,,
1-CES-112-CE,CEARA,,,3570,1.42,,,
1-CES-112-CE,CEARA,,,3576,1.32,,,
1-CES-112-CE,CEARA,,,3585,1.38,,,
1-CES-112-CE,CEARA,,,3588,1.38,,,
1-CES-112-CE,CEARA,,,3594,1.55,,,
1-CES-112-CE,CEARA,,,3603,1.39,,,
1-CES-112-CE,CEARA,,,3606,1.39,,,
1-CES-112-CE,CEARA,,,3612,1.54,,,
1-CES-112-CE,CEARA,,,3621,1.55,,,
1-CES-112-CE,CEARA,,,3624,1.5,,,
1-CES-112-CE,CEARA,,,3630,1.73,,,
1-CES-112-CE,CEARA,,,3639,1.81,,,
1-CES-112-CE,CEARA,,,3642,1.84,,,
1-CES-112-CE,CEARA,,,3648,1.88,,,
1-CES-112-CE,CEARA,,,3657,2.08,,,
1-CES-112-CE,CEARA,,,3660,1.92,,,
1-CES-112-CE,CEARA,,,3666,2.16,,,
1-CES-112-CE,CEARA,,,3675,2.21,,,
1-CES-112-CE,CEARA,,,3678,2.05,,,
1-CES-112-CE,CEARA,,,3696,1.79,,,
1-CES-112-CE,CEARA,,,3714,2.27,,,
1-CES-112-CE,CEARA,,,3732,2.59,,,
1-CES-112-CE,CEARA,,,3750,2.46,,,
1-CES-112-CE,CEARA,,,3768,2.85,,,
1-CES-112-CE,CEARA,,,3786,2.43,,,
1-CES-112-CE,CEARA,,,3804,2.35,,,
1-CES-112-CE,CEARA,,,3822,2.15,,,
1-CES-112-CE,CEARA,,,3840,2.43,,,
1-CES-112-CE,CEARA,,,3858,2.43,,,
1-CES-112-CE,CEARA,,,3876,2.55,,,
1-CES-112-CE,CEARA,,,3894,2,,,
1-CES-112-CE,CEARA,,,3912,1.79,,,
1-CES-112-CE,CEARA,,,3930,1.93,,,
1-CES-112-CE,CEARA,,,3948,2.09,,,
1-CES-112-CE,CEARA,,,3966,2.08,,,
1-CES-112-CE,CEARA,,,3984,1.91,,,
1-CES-112-CE,CEARA,,,4002,1.79,,,
1-CES-112-CE,CEARA,,,4020,3.69,,,
1-CES-112-CE,CEARA,,,4038,3.46,,,
1-CES-112-CE,CEARA,,,4056,1.56,,,
1-CES-112-CE,CEARA,,,4074,1.14,,,
1-CES-112-CE,CEARA,,,4092,0.87,,,
1-CES-112-CE,CEARA,,,4110,0.58,,,
1-CES-112-CE,CEARA,,,4128,0.72,,,
1-CES-112-CE,CEARA,,,4146,0.32,,,
1-CES-112-CE,CEARA,,,4182,0.18,,,
1-CES-112-CE,CEARA,,,4254,0.6,,,
1-CES-112-CE,CEARA,,,4272,0.58,,,
1-CES-112-CE,CEARA,,,4308,0.64,,,
1-CES-112-CE,CEARA,,,4326,0.48,,,
1-CES-112-CE,CEARA,,,4344,0.89,,,
1-CES-112-CE,CEARA,,,4362,0.3,,,
1-CES-112-CE,CEARA,,,4416,0.26,,,
1-CES-132D-CE,CEARA,,,414,0.79,,,
1-CES-132D-CE,CEARA,,,432,0.74,,,
1-CES-132D-CE,CEARA,,,774,1.08,,,
1-CES-132D-CE,CEARA,,,792,1.14,,,
1-CES-132D-CE,CEARA,,,810,1.29,,,
1-CES-132D-CE,CEARA,,,828,1.22,,,
1-CES-132D-CE,CEARA,,,900,1.43,,,
1-CES-132D-CE,CEARA,,,954,1.19,,,
1-CES-132D-CE,CEARA,,,972,1.03,,,
1-CES-132D-CE,CEARA,,,990,1.26,,,
1-CES-132D-CE,CEARA,,,1008,1.08,,,
1-CES-132D-CE,CEARA,,,1026,1.31,,,
1-CES-132D-CE,CEARA,,,1062,1.15,,,
1-CES-132D-CE,CEARA,,,1116,0.98,,,
1-CES-132D-CE,CEARA,,,1134,1.15,,,
1-CES-132D-CE,CEARA,,,1152,1.15,,,
1-CES-132D-CE,CEARA,,,1170,1.2,,,
1-CES-132D-CE,CEARA,,,1188,1.19,,,
1-CES-132D-CE,CEARA,,,1206,1.56,,,
1-CES-132D-CE,CEARA,,,1224,1.65,,,
1-CES-132D-CE,CEARA,,,1242,1.95,,,
1-CES-132D-CE,CEARA,,,1332,1.7,,,
1-CES-132D-CE,CEARA,,,1350,1.7,,,
1-CES-132D-CE,CEARA,,,1368,2.18,,,
1-CES-132D-CE,CEARA,,,1386,2.72,,,
1-CES-132D-CE,CEARA,,,1404,2.2,,,
1-CES-132D-CE,CEARA,,,1422,1.94,,,
1-CES-132D-CE,CEARA,,,1440,1.7,,,
1-CES-132D-CE,CEARA,,,1458,1.57,,,
1-CES-132D-CE,CEARA,,,1476,1.94,,,
1-CES-132D-CE,CEARA,,,1494,1.94,,,
1-CES-132D-CE,CEARA,,,1530,1.73,,,
1-CES-132D-CE,CEARA,,,1548,1.9,,,
1-CES-132D-CE,CEARA,,,1566,1.98,,,
1-CES-132D-CE,CEARA,,,1638,2.03,,,
1-CES-132D-CE,CEARA,,,1656,2.18,,,
1-CES-132D-CE,CEARA,,,1674,2.05,,,
1-CES-132D-CE,CEARA,,,1692,1.87,,,
1-CES-132D-CE,CEARA,,,1710,1.81,,,
1-CES-132D-CE,CEARA,,,1746,1.54,,,
1-CES-132D-CE,CEARA,,,1782,1.32,,,
1-CES-132D-CE,CEARA,,,1800,1.55,,,
1-CES-132D-CE,CEARA,,,1854,1.92,,,
1-CES-132D-CE,CEARA,,,1872,1.37,,,
1-CES-132D-CE,CEARA,,,1890,1.85,,,
1-CES-132D-CE,CEARA,,,1908,2.29,,,
1-CES-132D-CE,CEARA,,,1926,1.77,,,
1-CES-132D-CE,CEARA,,,1944,2.18,,,
1-CES-132D-CE,CEARA,,,1962,1.99,,,
1-CES-132D-CE,CEARA,,,1980,1.78,,,
1-CES-132D-CE,CEARA,,,1998,2.11,,,
1-CES-132D-CE,CEARA,,,2016,2.06,,,
1-CES-132D-CE,CEARA,,,2034,1.83,,,
1-CES-132D-CE,CEARA,,,2052,1.77,,,
1-CES-132D-CE,CEARA,,,2070,1.89,,,
1-CES-132D-CE,CEARA,,,2088,1.54,,,
1-CES-132D-CE,CEARA,,,2106,1.62,,,
1-CES-132D-CE,CEARA,,,2124,1.9,,,
1-CES-132D-CE,CEARA,,,2142,2.12,,,
1-CES-132D-CE,CEARA,,,2160,2.02,,,
1-CES-132D-CE,CEARA,,,2178,2.44,,,
1-CES-132D-CE,CEARA,,,2196,2.74,,,
1-CES-132D-CE,CEARA,,,2214,2.37,,,
1-CES-132D-CE,CEARA,,,2232,2.5,,,
1-CES-132D-CE,CEARA,,,2250,2.76,,,
1-CES-132D-CE,CEARA,,,2268,3.05,,,
1-CES-132D-CE,CEARA,,,2286,3.66,,,
1-CES-132D-CE,CEARA,,,2304,2.82,,,
1-CES-132D-CE,CEARA,,,2322,2.26,,,
1-CES-132D-CE,CEARA,,,2340,1.87,,,
1-CES-132D-CE,CEARA,,,2358,2.11,,,
1-CES-132D-CE,CEARA,,,2376,2.09,,,
3-CES-63D-CE,CEARA,,,1107,3.96,,,
3-CES-63D-CE,CEARA,,,1113,3.68,,,
3-CES-63D-CE,CEARA,,,1119,3.94,,,
3-CES-63D-CE,CEARA,,,1125,3.76,,,
3-CES-63D-CE,CEARA,,,1131,3.72,,,
3-CES-63D-CE,CEARA,,,1137,4.07,,,
3-CES-63D-CE,CEARA,,,1143,6.1,,,
3-CES-63D-CE,CEARA,,,1149,5.29,,,
3-CES-63D-CE,CEARA,,,1155,4.19,,,
3-CES-63D-CE,CEARA,,,1161,4.4,,,
3-CES-63D-CE,CEARA,,,1167,4.01,,,
3-CES-63D-CE,CEARA,,,1299,3.38,,,
3-CES-63D-CE,CEARA,,,1311,3.46,,,
3-CES-63D-CE,CEARA,,,1323,3.4,,,
3-CES-63D-CE,CEARA,,,1335,3.72,,,
3-CES-63D-CE,CEARA,,,1359,3.75,,,
3-CES-63D-CE,CEARA,,,1383,3.26,,,
3-CES-63D-CE,CEARA,,,1395,3.1,,,
3-CES-63D-CE,CEARA,,,1407,3.34,,,
3-CES-63D-CE,CEARA,,,1947,1.54,,,
3-CES-63D-CE,CEARA,,,1953,1.37,,,
3-CES-63D-CE,CEARA,,,1959,1.14,,,
3-CES-63D-CE,CEARA,,,1965,1.1,,,
3-CES-63D-CE,CEARA,,,1971,0.93,,,
3-CES-63D-CE,CEARA,,,1977,0.93,,,
3-CES-63D-CE,CEARA,,,1983,1.12,,,
3-CES-63D-CE,CEARA,,,2001,1.17,,,
3-CES-63D-CE,CEARA,,,2031,0.73,,,
3-CES-63D-CE,CEARA,,,2049,0.95,,,
3-CES-63D-CE,CEARA,,,2100,1.37,,,
3-CES-63D-CE,CEARA,,,2106,1.45,,,
3-CES-63D-CE,CEARA,,,2148,1.39,,,
3-CES-63D-CE,CEARA,,,2175,1.83,,,
3-CES-63D-CE,CEARA,,,2184,2.47,,,
3-CES-63D-CE,CEARA,,,2193,3.45,,,
3-CES-63D-CE,CEARA,,,2202,3.08,,,
3-CES-63D-CE,CEARA,,,2211,2.34,,,
3-CES-63D-CE,CEARA,,,2220,2.5,,,
3-CES-63D-CE,CEARA,,,2229,2.31,,,
3-CES-63D-CE,CEARA,,,2238,2.42,,,
3-CES-63D-CE,CEARA,,,2247,2.04,,,
3-CES-63D-CE,CEARA,,,2256,1.99,,,
3-CES-63D-CE,CEARA,,,2265,2.81,,,
3-CES-63D-CE,CEARA,,,2274,2.35,,,
3-CES-63D-CE,CEARA,,,2283,1.98,,,
3-CES-63D-CE,CEARA,,,2292,2.35,,,
3-CES-63D-CE,CEARA,,,2301,2.26,,,
3-CES-63D-CE,CEARA,,,2541,1.74,,,
3-CES-63D-CE,CEARA,,,2556,1.44,,,
3-CES-63D-CE,CEARA,,,2571,1.78,,,
3-CES-63D-CE,CEARA,,,2586,1.01,,,
3-CES-63D-CE,CEARA,,,2592,1.46,,,
3-CES-129D-CE,CEARA,,,774,1.26,,,
3-CES-129D-CE,CEARA,,,792,1.46,,,
3-CES-129D-CE,CEARA,,,810,1.95,,,
3-CES-129D-CE,CEARA,,,828,2.09,,,
3-CES-129D-CE,CEARA,,,846,2.25,,,
3-CES-129D-CE,CEARA,,,864,2.17,,,
3-CES-129D-CE,CEARA,,,882,2.2,,,
3-CES-129D-CE,CEARA,,,900,1.9,,,
3-CES-129D-CE,CEARA,,,918,1.85,,,
3-CES-129D-CE,CEARA,,,936,1.76,,,
3-CES-129D-CE,CEARA,,,954,1.51,,,
3-CES-129D-CE,CEARA,,,972,1.62,,,
3-CES-129D-CE,CEARA,,,990,1.64,,,
3-CES-129D-CE,CEARA,,,1008,1.52,,,
3-CES-129D-CE,CEARA,,,1026,1.44,,,
3-CES-129D-CE,CEARA,,,1044,1.38,,,
3-CES-129D-CE,CEARA,,,1062,1.14,,,
3-CES-129D-CE,CEARA,,,1080,1.09,,,
3-CES-129D-CE,CEARA,,,1098,0.93,,,
3-CES-129D-CE,CEARA,,,1116,0.85,,,
3-CES-129D-CE,CEARA,,,1134,0.86,,,
3-CES-129D-CE,CEARA,,,1152,0.63,,,
3-CES-129D-CE,CEARA,,,1170,0.76,,,
3-CES-129D-CE,CEARA,,,1188,0.85,,,
3-CES-129D-CE,CEARA,,,1206,0.94,,,
3-CES-129D-CE,CEARA,,,1242,1.06,,,
3-CES-129D-CE,CEARA,,,1260,1.42,,,
3-CES-129D-CE,CEARA,,,1278,1.52,,,
3-CES-129D-CE,CEARA,,,1296,1.64,,,
3-CES-129D-CE,CEARA,,,1314,1.38,,,
3-CES-129D-CE,CEARA,,,1332,1.38,,,
3-CES-129D-CE,CEARA,,,1350,1.15,,,
3-CES-129D-CE,CEARA,,,1404,1.38,,,
3-CES-129D-CE,CEARA,,,1422,1.85,,,
3-CES-129D-CE,CEARA,,,1440,1.64,,,
3-CES-129D-CE,CEARA,,,1458,3.66,,,
3-CES-129D-CE,CEARA,,,1476,3.17,,,
3-CES-129D-CE,CEARA,,,1494,0.91,,,
3-CES-129D-CE,CEARA,,,1512,1.25,,,
3-CES-129D-CE,CEARA,,,1530,1.4,,,
3-CES-129D-CE,CEARA,,,1548,1.21,,,
3-CES-129D-CE,CEARA,,,1566,1.15,,,
3-CES-129D-CE,CEARA,,,1584,1.15,,,
3-CES-129D-CE,CEARA,,,1602,1.29,,,
3-CES-129D-CE,CEARA,,,1620,1.31,,,
3-CES-129D-CE,CEARA,,,1638,1.25,,,
3-CES-129D-CE,CEARA,,,1656,1.22,,,
3-CES-129D-CE,CEARA,,,1674,1.18,,,
3-CES-129D-CE,CEARA,,,1692,1.17,,,
3-CES-129D-CE,CEARA,,,1710,0.95,,,
3-CES-129D-CE,CEARA,,,1728,1.15,,,
3-CES-129D-CE,CEARA,,,1746,1,,,
3-CES-129D-CE,CEARA,,,1764,0.98,,,
3-CES-129D-CE,CEARA,,,1782,1.02,,,
3-CES-129D-CE,CEARA,,,1800,1.37,,,
3-CES-129D-CE,CEARA,,,1818,0.89,,,
3-CES-129D-CE,CEARA,,,1836,1.22,,,
1-RNS-104-RN,POTIGUAR,,,4014,0.823,,,
1-RNS-104-RN,POTIGUAR,,,4086,0.989,,,
1-RNS-104-RN,POTIGUAR,,,4122,1.21,,,
1-RNS-104-RN,POTIGUAR,,,4410,1,,,
1-AMB-1-BA,RECONCAVO,,,1872,0.56,,,
1-AMB-1-BA,RECONCAVO,,,1926,0.31,,,
1-AMB-1-BA,RECONCAVO,,,1944,0.26,,,
1-AMB-1-BA,RECONCAVO,,,1962,0.38,,,
1-AMB-1-BA,RECONCAVO,,,2124,0.4,,,
1-AMB-1-BA,RECONCAVO,,,2160,3.28,,,
1-AMB-1-BA,RECONCAVO,,,2178,1.18,,,
1-AMB-1-BA,RECONCAVO,,,2484,0.23,,,
1-AMB-1-BA,RECONCAVO,,,2556,0.52,,,
1-AMB-1-BA,RECONCAVO,,,2610,0.6,,,
1-AMB-1-BA,RECONCAVO,,,2718,0.62,,,
1-AMB-1-BA,RECONCAVO,,,2754,0.47,,,
1-AMB-1-BA,RECONCAVO,,,2772,0.24,,,
